User_ID,Segment,Trend_Affinity,Geography
U_B05_03260,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03261,Premium Gourmet,High-Protein,Tier 2
U_B05_03262,Budget Parent,Luxury,Tier 2
U_B05_03263,Premium Gourmet,Luxury,Tier 2
U_B05_03264,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03265,Fitness Enthusiast,High-Protein,Tier 2
U_B05_03266,Budget Parent,High-Protein,Tier 2
U_B05_03267,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03268,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03269,Budget Parent,High-Protein,Tier 3
U_B05_03270,Premium Gourmet,Value-Pack,Tier 3
U_B05_03271,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03272,Fitness Enthusiast,Vegan,Tier 1
U_B05_03273,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03274,Premium Gourmet,High-Protein,Tier 2
U_B05_03275,Premium Gourmet,High-Protein,Tier 2
U_B05_03276,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03277,Premium Gourmet,High-Protein,Tier 1
U_B05_03278,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03279,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03280,Fitness Enthusiast,Luxury,Tier 2
U_B05_03281,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03282,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03283,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B05_03284,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03285,Premium Gourmet,Value-Pack,Tier 1
U_B05_03286,Fitness Enthusiast,Vegan,Tier 3
U_B05_03287,Fitness Enthusiast,Vegan,Tier 3
U_B05_03288,Budget Parent,Luxury,Tier 2
U_B05_03289,Premium Gourmet,Vegan,Tier 3
U_B05_03290,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03291,Budget Parent,Value-Pack,Tier 2
U_B05_03292,Premium Gourmet,High-Protein,Tier 3
U_B05_03293,Fitness Enthusiast,Vegan,Tier 3
U_B05_03294,Budget Parent,Luxury,Tier 1
U_B05_03295,Premium Gourmet,Luxury,Tier 3
U_B05_03296,Gen-Z Trendseeker,High-Protein,Tier 3
U_B05_03297,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03298,Premium Gourmet,Vegan,Tier 3
U_B05_03299,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03300,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03301,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03302,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03303,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03304,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03305,Premium Gourmet,Luxury,Tier 2
U_B05_03306,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03307,Fitness Enthusiast,Luxury,Tier 1
U_B05_03308,Premium Gourmet,High-Protein,Tier 3
U_B05_03309,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03310,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03311,Budget Parent,Value-Pack,Tier 1
U_B05_03312,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03313,Budget Parent,High-Protein,Tier 3
U_B05_03314,Premium Gourmet,Vegan,Tier 3
U_B05_03315,Premium Gourmet,Value-Pack,Tier 1
U_B05_03316,Budget Parent,Value-Pack,Tier 3
U_B05_03317,Premium Gourmet,Vegan,Tier 2
U_B05_03318,Budget Parent,Value-Pack,Tier 3
U_B05_03319,Premium Gourmet,Value-Pack,Tier 1
U_B05_03320,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03321,Premium Gourmet,Vegan,Tier 3
U_B05_03322,Premium Gourmet,Vegan,Tier 3
U_B05_03323,Budget Parent,Luxury,Tier 2
U_B05_03324,Premium Gourmet,Vegan,Tier 1
U_B05_03325,Premium Gourmet,High-Protein,Tier 2
U_B05_03326,Fitness Enthusiast,Luxury,Tier 2
U_B05_03327,Premium Gourmet,Vegan,Tier 3
U_B05_03328,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03329,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03330,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03331,Fitness Enthusiast,High-Protein,Tier 2
U_B05_03332,Budget Parent,Value-Pack,Tier 2
U_B05_03333,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03334,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03335,Fitness Enthusiast,Vegan,Tier 3
U_B05_03336,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03337,Premium Gourmet,Sustainable Packaging,Tier 3
U_B05_03338,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03339,Premium Gourmet,Vegan,Tier 3
U_B05_03340,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03341,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03342,Fitness Enthusiast,Vegan,Tier 1
U_B05_03343,Budget Parent,Luxury,Tier 1
U_B05_03344,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03345,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03346,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03347,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03348,Budget Parent,Vegan,Tier 2
U_B05_03349,Premium Gourmet,High-Protein,Tier 3
U_B05_03350,Budget Parent,Luxury,Tier 2
U_B05_03351,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03352,Budget Parent,Value-Pack,Tier 3
U_B05_03353,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03354,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03355,Premium Gourmet,High-Protein,Tier 1
U_B05_03356,Premium Gourmet,Value-Pack,Tier 2
U_B05_03357,Budget Parent,Luxury,Tier 2
U_B05_03358,Premium Gourmet,Value-Pack,Tier 2
U_B05_03359,Premium Gourmet,Vegan,Tier 3
U_B05_03360,Budget Parent,High-Protein,Tier 1
U_B05_03361,Premium Gourmet,Vegan,Tier 1
U_B05_03362,Budget Parent,Vegan,Tier 1
U_B05_03363,Premium Gourmet,Value-Pack,Tier 3
U_B05_03364,Budget Parent,Vegan,Tier 3
U_B05_03365,Budget Parent,Value-Pack,Tier 2
U_B05_03366,Premium Gourmet,Luxury,Tier 2
U_B05_03367,Fitness Enthusiast,Vegan,Tier 2
U_B05_03368,Premium Gourmet,Value-Pack,Tier 3
U_B05_03369,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03370,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03371,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03372,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03373,Fitness Enthusiast,Luxury,Tier 2
U_B05_03374,Fitness Enthusiast,Vegan,Tier 3
U_B05_03375,Budget Parent,Luxury,Tier 2
U_B05_03376,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03377,Premium Gourmet,Vegan,Tier 1
U_B05_03378,Budget Parent,Vegan,Tier 2
U_B05_03379,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03380,Fitness Enthusiast,Luxury,Tier 2
U_B05_03381,Premium Gourmet,Luxury,Tier 1
U_B05_03382,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03383,Premium Gourmet,Sustainable Packaging,Tier 3
U_B05_03384,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03385,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03386,Premium Gourmet,Luxury,Tier 1
U_B05_03387,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03388,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03389,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03390,Budget Parent,Vegan,Tier 3
U_B05_03391,Premium Gourmet,Luxury,Tier 1
U_B05_03392,Budget Parent,Value-Pack,Tier 1
U_B05_03393,Budget Parent,Vegan,Tier 3
U_B05_03394,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03395,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03396,Budget Parent,Value-Pack,Tier 1
U_B05_03397,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03398,Premium Gourmet,Vegan,Tier 1
U_B05_03399,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03400,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03401,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03402,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03403,Fitness Enthusiast,Value-Pack,Tier 2
U_B05_03404,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03405,Premium Gourmet,Value-Pack,Tier 3
U_B05_03406,Gen-Z Trendseeker,High-Protein,Tier 3
U_B05_03407,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B05_03408,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03409,Premium Gourmet,Vegan,Tier 2
U_B05_03410,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03411,Budget Parent,Value-Pack,Tier 3
U_B05_03412,Premium Gourmet,Value-Pack,Tier 3
U_B05_03413,Budget Parent,Vegan,Tier 1
U_B05_03414,Premium Gourmet,Luxury,Tier 1
U_B05_03415,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03416,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03417,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03418,Premium Gourmet,High-Protein,Tier 3
U_B05_03419,Budget Parent,High-Protein,Tier 3
U_B05_03420,Budget Parent,High-Protein,Tier 1
U_B05_03421,Budget Parent,High-Protein,Tier 1
U_B05_03422,Premium Gourmet,Value-Pack,Tier 1
U_B05_03423,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03424,Premium Gourmet,Vegan,Tier 1
U_B05_03425,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03426,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03427,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03428,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03429,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03430,Budget Parent,High-Protein,Tier 2
U_B05_03431,Premium Gourmet,Luxury,Tier 3
U_B05_03432,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03433,Premium Gourmet,Luxury,Tier 2
U_B05_03434,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03435,Premium Gourmet,High-Protein,Tier 2
U_B05_03436,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B05_03437,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03438,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03439,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03440,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03441,Budget Parent,Value-Pack,Tier 3
U_B05_03442,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03443,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03444,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03445,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03446,Premium Gourmet,Vegan,Tier 1
U_B05_03447,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03448,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03449,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03450,Premium Gourmet,Luxury,Tier 2
U_B05_03451,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03452,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03453,Budget Parent,Value-Pack,Tier 2
U_B05_03454,Premium Gourmet,High-Protein,Tier 1
U_B05_03455,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03456,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03457,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03458,Premium Gourmet,High-Protein,Tier 1
U_B05_03459,Fitness Enthusiast,Luxury,Tier 3
U_B05_03460,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03461,Gen-Z Trendseeker,Luxury,Tier 3
U_B05_03462,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03463,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03464,Budget Parent,Value-Pack,Tier 1
U_B05_03465,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03466,Fitness Enthusiast,Luxury,Tier 1
U_B05_03467,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03468,Premium Gourmet,High-Protein,Tier 2
U_B05_03469,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03470,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03471,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03472,Fitness Enthusiast,Luxury,Tier 2
U_B05_03473,Premium Gourmet,Value-Pack,Tier 2
U_B05_03474,Fitness Enthusiast,Vegan,Tier 2
U_B05_03475,Budget Parent,Luxury,Tier 1
U_B05_03476,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03477,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03478,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03479,Budget Parent,Vegan,Tier 1
U_B05_03480,Fitness Enthusiast,Vegan,Tier 2
U_B05_03481,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03482,Gen-Z Trendseeker,High-Protein,Tier 3
U_B05_03483,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03484,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03485,Premium Gourmet,High-Protein,Tier 3
U_B05_03486,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03487,Premium Gourmet,High-Protein,Tier 3
U_B05_03488,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03489,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03490,Budget Parent,Luxury,Tier 3
U_B05_03491,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03492,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03493,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03494,Premium Gourmet,Vegan,Tier 3
U_B05_03495,Gen-Z Trendseeker,High-Protein,Tier 3
U_B05_03496,Premium Gourmet,Value-Pack,Tier 1
U_B05_03497,Budget Parent,Value-Pack,Tier 3
U_B05_03498,Premium Gourmet,Luxury,Tier 2
U_B05_03499,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03500,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03501,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03502,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03503,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03504,Premium Gourmet,Luxury,Tier 3
U_B05_03505,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03506,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03507,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03508,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03509,Budget Parent,High-Protein,Tier 2
U_B05_03510,Premium Gourmet,High-Protein,Tier 3
U_B05_03511,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03512,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03513,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03514,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03515,Fitness Enthusiast,High-Protein,Tier 2
U_B05_03516,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03517,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03518,Budget Parent,High-Protein,Tier 3
U_B05_03519,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03520,Budget Parent,Value-Pack,Tier 1
U_B05_03521,Fitness Enthusiast,Luxury,Tier 1
U_B05_03522,Fitness Enthusiast,High-Protein,Tier 2
U_B05_03523,Premium Gourmet,Sustainable Packaging,Tier 3
U_B05_03524,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03525,Fitness Enthusiast,Vegan,Tier 1
U_B05_03526,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03527,Budget Parent,Value-Pack,Tier 1
U_B05_03528,Budget Parent,Value-Pack,Tier 2
U_B05_03529,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03530,Fitness Enthusiast,Vegan,Tier 3
U_B05_03531,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03532,Budget Parent,Value-Pack,Tier 1
U_B05_03533,Premium Gourmet,Luxury,Tier 2
U_B05_03534,Budget Parent,Value-Pack,Tier 3
U_B05_03535,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03536,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03537,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03538,Budget Parent,Luxury,Tier 3
U_B05_03539,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03540,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03541,Budget Parent,Value-Pack,Tier 1
U_B05_03542,Fitness Enthusiast,Value-Pack,Tier 2
U_B05_03543,Premium Gourmet,Luxury,Tier 2
U_B05_03544,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03545,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03546,Budget Parent,High-Protein,Tier 2
U_B05_03547,Premium Gourmet,Value-Pack,Tier 1
U_B05_03548,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03549,Premium Gourmet,High-Protein,Tier 1
U_B05_03550,Fitness Enthusiast,Vegan,Tier 1
U_B05_03551,Budget Parent,Value-Pack,Tier 3
U_B05_03552,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03553,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03554,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B05_03555,Budget Parent,High-Protein,Tier 2
U_B05_03556,Fitness Enthusiast,Luxury,Tier 1
U_B05_03557,Budget Parent,Vegan,Tier 3
U_B05_03558,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03559,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03560,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03561,Budget Parent,Luxury,Tier 2
U_B05_03562,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03563,Fitness Enthusiast,Vegan,Tier 2
U_B05_03564,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03565,Budget Parent,Luxury,Tier 1
U_B05_03566,Premium Gourmet,Vegan,Tier 3
U_B05_03567,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03568,Budget Parent,High-Protein,Tier 1
U_B05_03569,Premium Gourmet,High-Protein,Tier 1
U_B05_03570,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03571,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03572,Fitness Enthusiast,Luxury,Tier 2
U_B05_03573,Gen-Z Trendseeker,High-Protein,Tier 3
U_B05_03574,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03575,Budget Parent,Value-Pack,Tier 1
U_B05_03576,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03577,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03578,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03579,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03580,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03581,Budget Parent,Value-Pack,Tier 2
U_B05_03582,Budget Parent,Luxury,Tier 1
U_B05_03583,Budget Parent,High-Protein,Tier 1
U_B05_03584,Fitness Enthusiast,Vegan,Tier 3
U_B05_03585,Premium Gourmet,High-Protein,Tier 3
U_B05_03586,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03587,Budget Parent,Value-Pack,Tier 1
U_B05_03588,Fitness Enthusiast,Luxury,Tier 1
U_B05_03589,Fitness Enthusiast,Vegan,Tier 2
U_B05_03590,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03591,Budget Parent,Value-Pack,Tier 2
U_B05_03592,Premium Gourmet,Vegan,Tier 2
U_B05_03593,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03594,Premium Gourmet,Vegan,Tier 2
U_B05_03595,Premium Gourmet,Value-Pack,Tier 3
U_B05_03596,Premium Gourmet,Value-Pack,Tier 3
U_B05_03597,Premium Gourmet,Value-Pack,Tier 2
U_B05_03598,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03599,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03600,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03601,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03602,Premium Gourmet,Value-Pack,Tier 3
U_B05_03603,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03604,Premium Gourmet,High-Protein,Tier 3
U_B05_03605,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03606,Budget Parent,Vegan,Tier 1
U_B05_03607,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03608,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03609,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03610,Fitness Enthusiast,Vegan,Tier 3
U_B05_03611,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03612,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B05_03613,Premium Gourmet,Value-Pack,Tier 1
U_B05_03614,Fitness Enthusiast,Vegan,Tier 3
U_B05_03615,Budget Parent,Value-Pack,Tier 1
U_B05_03616,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03617,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03618,Premium Gourmet,High-Protein,Tier 3
U_B05_03619,Budget Parent,Vegan,Tier 1
U_B05_03620,Premium Gourmet,Vegan,Tier 1
U_B05_03621,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03622,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03623,Budget Parent,Sustainable Packaging,Tier 3
U_B05_03624,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03625,Fitness Enthusiast,Luxury,Tier 1
U_B05_03626,Fitness Enthusiast,Luxury,Tier 2
U_B05_03627,Fitness Enthusiast,Vegan,Tier 2
U_B05_03628,Budget Parent,Value-Pack,Tier 3
U_B05_03629,Premium Gourmet,Value-Pack,Tier 3
U_B05_03630,Premium Gourmet,High-Protein,Tier 1
U_B05_03631,Budget Parent,High-Protein,Tier 2
U_B05_03632,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03633,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03634,Budget Parent,Value-Pack,Tier 2
U_B05_03635,Budget Parent,High-Protein,Tier 3
U_B05_03636,Budget Parent,Sustainable Packaging,Tier 2
U_B05_03637,Premium Gourmet,Luxury,Tier 2
U_B05_03638,Premium Gourmet,High-Protein,Tier 3
U_B05_03639,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03640,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03641,Fitness Enthusiast,Luxury,Tier 1
U_B05_03642,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03643,Premium Gourmet,Value-Pack,Tier 1
U_B05_03644,Budget Parent,Luxury,Tier 1
U_B05_03645,Budget Parent,Sustainable Packaging,Tier 1
U_B05_03646,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03647,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03648,Budget Parent,Vegan,Tier 1
U_B05_03649,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03650,Premium Gourmet,High-Protein,Tier 1
U_B05_03651,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B05_03652,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03653,Budget Parent,Luxury,Tier 2
U_B05_03654,Fitness Enthusiast,Vegan,Tier 1
U_B05_03655,Budget Parent,Vegan,Tier 3
U_B05_03656,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03657,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03658,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03659,Premium Gourmet,Sustainable Packaging,Tier 3
U_B05_03660,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03661,Budget Parent,High-Protein,Tier 1
U_B05_03662,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03663,Premium Gourmet,Value-Pack,Tier 2
U_B05_03664,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B05_03665,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03666,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03667,Budget Parent,Luxury,Tier 3
U_B05_03668,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03669,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03670,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03671,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03672,Fitness Enthusiast,High-Protein,Tier 1
U_B05_03673,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03674,Premium Gourmet,Value-Pack,Tier 3
U_B05_03675,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03676,Fitness Enthusiast,High-Protein,Tier 3
U_B05_03677,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03678,Budget Parent,Vegan,Tier 3
U_B05_03679,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03680,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B05_03681,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B05_03682,Premium Gourmet,Luxury,Tier 1
U_B05_03683,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03684,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03685,Gen-Z Trendseeker,Vegan,Tier 1
U_B05_03686,Fitness Enthusiast,Vegan,Tier 3
U_B05_03687,Gen-Z Trendseeker,Luxury,Tier 2
U_B05_03688,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B05_03689,Fitness Enthusiast,Value-Pack,Tier 3
U_B05_03690,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03691,Premium Gourmet,Luxury,Tier 1
U_B05_03692,Premium Gourmet,Value-Pack,Tier 3
U_B05_03693,Premium Gourmet,Luxury,Tier 2
U_B05_03694,Gen-Z Trendseeker,Vegan,Tier 3
U_B05_03695,Budget Parent,Value-Pack,Tier 1
U_B05_03696,Gen-Z Trendseeker,Vegan,Tier 2
U_B05_03697,Budget Parent,Luxury,Tier 3
U_B05_03698,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B05_03699,Fitness Enthusiast,Luxury,Tier 2
U_B05_03700,Premium Gourmet,Sustainable Packaging,Tier 3
U_B05_03701,Fitness Enthusiast,Value-Pack,Tier 2
U_B05_03702,Gen-Z Trendseeker,High-Protein,Tier 2
U_B05_03703,Fitness Enthusiast,Value-Pack,Tier 1
U_B05_03704,Budget Parent,High-Protein,Tier 3
U_B05_03705,Premium Gourmet,Sustainable Packaging,Tier 1
U_B05_03706,Gen-Z Trendseeker,High-Protein,Tier 1
U_B05_03707,Premium Gourmet,Sustainable Packaging,Tier 2
U_B05_03708,Gen-Z Trendseeker,Luxury,Tier 1
U_B05_03709,Premium Gourmet,Value-Pack,Tier 2
U_B05_03710,Gen-Z Trendseeker,High-Protein,Tier 3
U_B05_03711,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B05_03712,Gen-Z Trendseeker,Value-Pack,Tier 1
